1		-1		-1.40086			-2.50501			
2		-0.998		-1.40589			-2.52459			
3		-0.996		-1.41096			-2.54441			
4		-0.994		-1.41607			-2.56447			
5		-0.992		-1.42122			-2.58477			
6		-0.99		-1.42641			-2.60532			
7		-0.988		-1.43164			-2.62611			
8		-0.986		-1.43691			-2.64717			
9		-0.984		-1.44223			-2.66849			
10		-0.982		-1.44758			-2.69006			
11		-0.98		-1.45299			-2.71191			
12		-0.978		-1.45843			-2.73403			
13		-0.976		-1.46392			-2.75643			
14		-0.974		-1.46946			-2.77912			
15		-0.972		-1.47504			-2.80208			
16		-0.97		-1.48067			-2.82535			
17		-0.968		-1.48634			-2.8489			
18		-0.966		-1.49206			-2.87277			
19		-0.964		-1.49783			-2.89693			
20		-0.962		-1.50365			-2.92141			
21		-0.96		-1.50952			-2.94621			
22		-0.958		-1.51544			-2.97134			
23		-0.956		-1.5214			-2.99679			
24		-0.954		-1.52742			-3.02258			
25		-0.952		-1.53349			-3.04871			
26		-0.95		-1.53962			-3.07518			
27		-0.948		-1.5458			-3.10202			
28		-0.946		-1.55203			-3.12921			
29		-0.944		-1.55831			-3.15676			
30		-0.942		-1.56465			-3.18469			
31		-0.94		-1.57105			-3.213			
32		-0.938		-1.57751			-3.2417			
33		-0.936		-1.58402			-3.27079			
34		-0.934		-1.59059			-3.30028			
35		-0.932		-1.59722			-3.33019			
36		-0.93		-1.60391			-3.3605			
37		-0.928		-1.61066			-3.39124			
38		-0.926		-1.61748			-3.42242			
39		-0.924		-1.62435			-3.45403			
40		-0.922		-1.63129			-3.4861			
41		-0.92		-1.6383			-3.51862			
42		-0.918		-1.64537			-3.5516			
43		-0.916		-1.6525			-3.58506			
44		-0.914		-1.65971			-3.61901			
45		-0.912		-1.66698			-3.65345			
46		-0.91		-1.67432			-3.68839			
47		-0.908		-1.68173			-3.72385			
48		-0.906		-1.68922			-3.75982			
49		-0.904		-1.69677			-3.79634			
50		-0.902		-1.7044			-3.83339			
51		-0.9		-1.71211			-3.87101			
52		-0.898		-1.71989			-3.90918			
53		-0.896		-1.72774			-3.94794			
54		-0.894		-1.73568			-3.98729			
55		-0.892		-1.74369			-4.02724			
56		-0.89		-1.75179			-4.0678			
57		-0.888		-1.75997			-4.10899			
58		-0.886		-1.76823			-4.15082			
59		-0.884		-1.77657			-4.1933			
60		-0.882		-1.785			-4.23645			
61		-0.88		-1.79352			-4.28028			
62		-0.878		-1.80212			-4.32481			
63		-0.876		-1.81082			-4.37004			
64		-0.874		-1.8196			-4.41601			
65		-0.872		-1.82848			-4.46271			
66		-0.87		-1.83745			-4.51017			
67		-0.868		-1.84652			-4.55841			
68		-0.866		-1.85569			-4.60743			
69		-0.864		-1.86495			-4.65727			
70		-0.862		-1.87432			-4.70793			
71		-0.86		-1.88378			-4.75943			
72		-0.858		-1.89335			-4.8118			
73		-0.856		-1.90303			-4.86506			
74		-0.854		-1.91282			-4.91921			
75		-0.852		-1.92271			-4.97429			
76		-0.85		-1.93271			-5.03032			
77		-0.848		-1.94283			-5.08731			
78		-0.846		-1.95306			-5.14529			
79		-0.844		-1.96341			-5.20428			
80		-0.842		-1.97388			-5.26431			
81		-0.84		-1.98447			-5.3254			
82		-0.838		-1.99518			-5.38758			
83		-0.836		-2.00602			-5.45086			
84		-0.834		-2.01699			-5.51529			
85		-0.832		-2.02808			-5.58088			
86		-0.83		-2.03931			-5.64767			
87		-0.828		-2.05068			-5.71568			
88		-0.826		-2.06218			-5.78494			
89		-0.824		-2.07382			-5.85549			
90		-0.822		-2.0856			-5.92735			
91		-0.82		-2.09753			-6.00057			
92		-0.818		-2.1096			-6.07517			
93		-0.816		-2.12183			-6.15119			
94		-0.814		-2.13421			-6.22866			
95		-0.812		-2.14674			-6.30763			
96		-0.81		-2.15944			-6.38813			
97		-0.808		-2.1723			-6.4702			
98		-0.806		-2.18532			-6.55389			
99		-0.804		-2.19851			-6.63923			
100		-0.802		-2.21188			-6.72627			
101		-0.8		-2.22542			-6.81505			
102		-0.798		-2.23914			-6.90563			
103		-0.796		-2.25304			-6.99805			
104		-0.794		-2.26713			-7.09236			
105		-0.792		-2.28141			-7.18862			
106		-0.79		-2.29589			-7.28687			
107		-0.788		-2.31056			-7.38718			
108		-0.786		-2.32544			-7.48959			
109		-0.784		-2.34052			-7.59418			
110		-0.782		-2.35582			-7.701			
111		-0.78		-2.37133			-7.81012			
112		-0.778		-2.38706			-7.9216			
113		-0.776		-2.40302			-8.03551			
114		-0.774		-2.4192			-8.15193			
115		-0.772		-2.43563			-8.27092			
116		-0.77		-2.45229			-8.39257			
117		-0.768		-2.4692			-8.51695			
118		-0.766		-2.48636			-8.64415			
119		-0.764		-2.50378			-8.77425			
120		-0.762		-2.52146			-8.90734			
121		-0.76		-2.53941			-9.04352			
122		-0.758		-2.55763			-9.18288			
123		-0.756		-2.57614			-9.32552			
124		-0.754		-2.59494			-9.47154			
125		-0.752		-2.61403			-9.62105			
126		-0.75		-2.63342			-9.77417			
127		-0.748		-2.65313			-9.93102			
128		-0.746		-2.67315			-10.0917			
129		-0.744		-2.6935			-10.2564			
130		-0.742		-2.71418			-10.4251			
131		-0.74		-2.7352			-10.5981			
132		-0.738		-2.75658			-10.7755			
133		-0.736		-2.77831			-10.9574			
134		-0.734		-2.80041			-11.144			
135		-0.732		-2.82289			-11.3355			
136		-0.73		-2.84575			-11.532			
137		-0.728		-2.86902			-11.7336			
138		-0.726		-2.89269			-11.9407			
139		-0.724		-2.91678			-12.1533			
140		-0.722		-2.94131			-12.3718			
141		-0.72		-2.96628			-12.5962			
142		-0.718		-2.9917			-12.8268			
143		-0.716		-3.01759			-13.0639			
144		-0.714		-3.04396			-13.3076			
145		-0.712		-3.07082			-13.5583			
146		-0.71		-3.0982			-13.8163			
147		-0.708		-3.12609			-14.0817			
148		-0.706		-3.15453			-14.3548			
149		-0.704		-3.18352			-14.6361			
150		-0.702		-3.21308			-14.9258			
151		-0.7		-3.24323			-15.2242			
152		-0.698		-3.27398			-15.5318			
153		-0.696		-3.30536			-15.8488			
154		-0.694		-3.33738			-16.1757			
155		-0.692		-3.37007			-16.5129			
156		-0.69		-3.40344			-16.8608			
157		-0.688		-3.43752			-17.2199			
158		-0.686		-3.47233			-17.5907			
159		-0.684		-3.50789			-17.9736			
160		-0.682		-3.54423			-18.3693			
161		-0.68		-3.58138			-18.7783			
162		-0.678		-3.61935			-19.2012			
163		-0.676		-3.65819			-19.6386			
164		-0.674		-3.69792			-20.0912			
165		-0.672		-3.73857			-20.5598			
166		-0.67		-3.78017			-21.045			
167		-0.668		-3.82276			-21.5477			
168		-0.666		-3.86637			-22.0688			
169		-0.664		-3.91105			-22.6091			
170		-0.662		-3.95682			-23.1695			
171		-0.66		-4.00374			-23.7512			
172		-0.658		-4.05184			-24.3552			
173		-0.656		-4.10118			-24.9827			
174		-0.654		-4.15179			-25.6348			
175		-0.652		-4.20373			-26.3129			
176		-0.65		-4.25706			-27.0184			
177		-0.648		-4.31182			-27.7528			
178		-0.646		-4.36809			-28.5177			
179		-0.644		-4.42592			-29.3149			
180		-0.642		-4.48537			-30.146			
181		-0.64		-4.54653			-31.0132			
182		-0.638		-4.60945			-31.9185			
183		-0.636		-4.67423			-32.8642			
184		-0.634		-4.74094			-33.8527			
185		-0.632		-4.80967			-34.8867			
186		-0.63		-4.88051			-35.9689			
187		-0.628		-4.95358			-37.1025			
188		-0.626		-5.02896			-38.2907			
189		-0.624		-5.10678			-39.5372			
190		-0.622		-5.18715			-40.8457			
191		-0.62		-5.27021			-42.2205			
192		-0.618		-5.35608			-43.6662			
193		-0.616		-5.44492			-45.1876			
194		-0.614		-5.53688			-46.7902			
195		-0.612		-5.63214			-48.4798			
196		-0.61		-5.73087			-50.2629			
197		-0.608		-5.83326			-52.1465			
198		-0.606		-5.93952			-54.1383			
199		-0.604		-6.04989			-56.2468			
200		-0.602		-6.1646			-58.4811			
201		-0.6		-6.2839			-60.8517			
202		-0.598		-6.4081			-63.3697			
203		-0.596		-6.53749			-66.0476			
204		-0.594		-6.67241			-68.8994			
205		-0.592		-6.81321			-71.9403			
206		-0.59		-6.96031			-75.1875			
207		-0.588		-7.11411			-78.6601			
208		-0.586		-7.27511			-82.3794			
209		-0.584		-7.44381			-86.3694			
210		-0.582		-7.62079			-90.6569			
211		-0.58		-7.80666			-95.2724			
212		-0.578		-8.00212			-100.25			
213		-0.576		-8.20793			-105.629			
214		-0.574		-8.42493			-111.453			
215		-0.572		-8.65407			-117.774			
216		-0.57		-8.89639			-124.648			
217		-0.568		-9.15308			-132.143			
218		-0.566		-9.42543			-140.336			
219		-0.564		-9.71495			-149.317			
220		-0.562		-10.0233			-159.188			
221		-0.56		-10.3524			-170.073			
222		-0.558		-10.7044			-182.115			
223		-0.556		-11.0817			-195.484			
224		-0.554		-11.4873			-210.382			
225		-0.552		-11.9244			-227.051			
226		-0.55		-12.3969			-245.786			
227		-0.548		-12.9092			-266.94			
228		-0.546		-13.4665			-290.949			
229		-0.544		-14.0752			-318.351			
230		-0.542		-14.7427			-349.817			
231		-0.54		-15.4778			-386.193			
232		-0.538		-16.2914			-428.555			
233		-0.536		-17.1969			-478.292			
234		-0.534		-18.2107			-537.223			
235		-0.532		-19.3535			-607.759			
236		-0.53		-20.6516			-693.163			
237		-0.528		-22.139			-797.925			
238		-0.526		-23.8604			-928.371			
239		-0.524		-25.8756			-1093.64			
240		-0.522		-28.267			-1307.32			
241		-0.52		-31.1509			-1590.35			
242		-0.518		-34.6966			-1976.34			
243		-0.516		-39.1617			-2522.03			
244		-0.514		-44.9572			-3329.42			
245		-0.512		-52.7817			-4597.09			
246		-0.51		-63.9269			-6755.12			
247		-0.508		-81.0763			-10884.5			
248		-0.506		-110.871			-20389.8			
249		-0.504		-175.466			-51159.1			
250		-0.502		-421.425			-295626			
251		-0.5		1042.56			-1.81247e+06			
252		-0.498		232.711			-90464			
253		-0.496		130.871			-28661.8			
254		-0.494		90.9829			-13877.7			
255		-0.492		69.7007			-8159.36			
256		-0.49		56.4681			-5365.07			
257		-0.488		47.4445			-3794.29			
258		-0.486		40.8971			-2824.49			
259		-0.484		35.9297			-2184.04			
260		-0.482		32.0319			-1739.09			
261		-0.48		28.8918			-1417.46			
262		-0.478		26.308			-1177.47			
263		-0.476		24.1447			-993.645			
264		-0.474		22.3069			-849.741			
265		-0.472		20.7263			-734.981			
266		-0.47		19.3525			-641.996			
267		-0.468		18.1473			-565.606			
268		-0.466		17.0815			-502.085			
269		-0.464		16.1322			-448.697			
270		-0.462		15.2813			-403.396			
271		-0.46		14.5143			-364.627			
272		-0.458		13.8193			-331.192			
273		-0.456		13.1866			-302.156			
274		-0.454		12.6082			-276.779			
275		-0.452		12.0775			-254.472			
276		-0.45		11.5886			-234.759			
277		-0.448		11.1369			-217.253			
278		-0.446		10.7183			-201.636			
279		-0.444		10.3293			-187.645			
280		-0.442		9.96683			-175.063			
281		-0.44		9.62825			-163.707			
282		-0.438		9.31128			-153.422			
283		-0.436		9.01393			-144.078			
284		-0.434		8.73442			-135.564			
285		-0.432		8.47119			-127.783			
286		-0.43		8.22285			-120.655			
287		-0.428		7.98818			-114.108			
288		-0.426		7.76608			-108.08			
289		-0.424		7.55555			-102.519			
290		-0.422		7.35572			-97.3767			
291		-0.42		7.16579			-92.6128			
292		-0.418		6.98504			-88.1909			
293		-0.416		6.81282			-84.079			
294		-0.414		6.64854			-80.2488			
295		-0.412		6.49165			-76.6752			
296		-0.41		6.34168			-73.3357			
297		-0.408		6.19817			-70.2103			
298		-0.406		6.06071			-67.2812			
299		-0.404		5.92892			-64.5322			
300		-0.402		5.80247			-61.9488			
301		-0.4		5.68103			-59.518			
302		-0.398		5.5643			-57.2281			
303		-0.396		5.45203			-55.0684			
304		-0.394		5.34395			-53.0291			
305		-0.392		5.23984			-51.1015			
306		-0.39		5.13948			-49.2776			
307		-0.388		5.04266			-47.55			
308		-0.386		4.94922			-45.9122			
309		-0.384		4.85896			-44.358			
310		-0.382		4.77173			-42.8818			
311		-0.38		4.68738			-41.4784			
312		-0.378		4.60577			-40.1432			
313		-0.376		4.52677			-38.8719			
314		-0.374		4.45024			-37.6604			
315		-0.372		4.37609			-36.505			
316		-0.37		4.30419			-35.4023			
317		-0.368		4.23445			-34.3491			
318		-0.366		4.16676			-33.3426			
319		-0.364		4.10105			-32.3801			
320		-0.362		4.03721			-31.4589			
321		-0.36		3.97519			-30.5768			
322		-0.358		3.91488			-29.7316			
323		-0.356		3.85624			-28.9212			
324		-0.354		3.79918			-28.1438			
325		-0.352		3.74364			-27.3977			
326		-0.35		3.68957			-26.681			
327		-0.348		3.6369			-25.9925			
328		-0.346		3.58558			-25.3305			
329		-0.344		3.53556			-24.6937			
330		-0.342		3.48679			-24.0809			
331		-0.34		3.43922			-23.4909			
332		-0.338		3.39281			-22.9225			
333		-0.336		3.34752			-22.3748			
334		-0.334		3.3033			-21.8467			
335		-0.332		3.26012			-21.3373			
336		-0.33		3.21794			-20.8458			
337		-0.328		3.17672			-20.3713			
338		-0.326		3.13644			-19.913			
339		-0.324		3.09706			-19.4702			
340		-0.322		3.05855			-19.0422			
341		-0.32		3.02088			-18.6285			
342		-0.318		2.98403			-18.2282			
343		-0.316		2.94796			-17.8409			
344		-0.314		2.91265			-17.4661			
345		-0.312		2.87809			-17.1031			
346		-0.31		2.84423			-16.7515			
347		-0.308		2.81107			-16.4109			
348		-0.306		2.77858			-16.0807			
349		-0.304		2.74674			-15.7606			
350		-0.302		2.71554			-15.4501			
351		-0.3		2.68494			-15.1489			
352		-0.298		2.65493			-14.8565			
353		-0.296		2.62551			-14.5728			
354		-0.294		2.59664			-14.2973			
355		-0.292		2.56831			-14.0296			
356		-0.29		2.54051			-13.7696			
357		-0.288		2.51323			-13.5169			
358		-0.286		2.48644			-13.2713			
359		-0.284		2.46014			-13.0325			
360		-0.282		2.43431			-12.8002			
361		-0.28		2.40893			-12.5743			
362		-0.278		2.38401			-12.3544			
363		-0.276		2.35951			-12.1404			
364		-0.274		2.33544			-11.932			
365		-0.272		2.31178			-11.7292			
366		-0.27		2.28852			-11.5316			
367		-0.268		2.26565			-11.3391			
368		-0.266		2.24316			-11.1515			
369		-0.264		2.22104			-10.9687			
370		-0.262		2.19928			-10.7905			
371		-0.26		2.17788			-10.6168			
372		-0.258		2.15681			-10.4473			
373		-0.256		2.13608			-10.282			
374		-0.254		2.11568			-10.1208			
375		-0.252		2.0956			-9.96341			
376		-0.25		2.07583			-9.80983			
377		-0.248		2.05636			-9.6599			
378		-0.246		2.03718			-9.51352			
379		-0.244		2.0183			-9.37057			
380		-0.242		1.9997			-9.23095			
381		-0.24		1.98137			-9.09455			
382		-0.238		1.96332			-8.96128			
383		-0.236		1.94553			-8.83104			
384		-0.234		1.92799			-8.70375			
385		-0.232		1.91071			-8.57931			
386		-0.23		1.89367			-8.45764			
387		-0.228		1.87688			-8.33867			
388		-0.226		1.86032			-8.2223			
389		-0.224		1.84399			-8.10848			
390		-0.222		1.82788			-7.99712			
391		-0.22		1.812			-7.88816			
392		-0.218		1.79633			-7.78152			
393		-0.216		1.78087			-7.67715			
394		-0.214		1.76562			-7.57498			
395		-0.212		1.75057			-7.47494			
396		-0.21		1.73572			-7.37699			
397		-0.208		1.72106			-7.28107			
398		-0.206		1.70659			-7.18711			
399		-0.204		1.69231			-7.09507			
400		-0.202		1.67821			-7.00489			
401		-0.2		1.66429			-6.91654			
402		-0.198		1.65054			-6.82995			
403		-0.196		1.63697			-6.74508			
404		-0.194		1.62356			-6.66189			
405		-0.192		1.61032			-6.58034			
406		-0.19		1.59724			-6.50038			
407		-0.188		1.58432			-6.42197			
408		-0.186		1.57155			-6.34508			
409		-0.184		1.55893			-6.26966			
410		-0.182		1.54647			-6.19568			
411		-0.18		1.53415			-6.1231			
412		-0.178		1.52198			-6.05189			
413		-0.176		1.50994			-5.98202			
414		-0.174		1.49805			-5.91345			
415		-0.172		1.48629			-5.84615			
416		-0.17		1.47466			-5.78009			
417		-0.168		1.46317			-5.71524			
418		-0.166		1.4518			-5.65157			
419		-0.164		1.44056			-5.58906			
420		-0.162		1.42944			-5.52767			
421		-0.16		1.41845			-5.46739			
422		-0.158		1.40757			-5.40818			
423		-0.156		1.39681			-5.35002			
424		-0.154		1.38617			-5.29289			
425		-0.152		1.37564			-5.23676			
426		-0.15		1.36522			-5.18162			
427		-0.148		1.35492			-5.12743			
428		-0.146		1.34471			-5.07418			
429		-0.144		1.33462			-5.02184			
430		-0.142		1.32463			-4.9704			
431		-0.14		1.31474			-4.91984			
432		-0.138		1.30495			-4.87014			
433		-0.136		1.29525			-4.82128			
434		-0.134		1.28566			-4.77323			
435		-0.132		1.27616			-4.72599			
436		-0.13		1.26676			-4.67954			
437		-0.128		1.25744			-4.63385			
438		-0.126		1.24822			-4.58892			
439		-0.124		1.23909			-4.54472			
440		-0.122		1.23004			-4.50125			
441		-0.12		1.22108			-4.45849			
442		-0.118		1.21221			-4.41641			
443		-0.116		1.20342			-4.37502			
444		-0.114		1.19471			-4.33429			
445		-0.112		1.18608			-4.29421			
446		-0.11		1.17753			-4.25476			
447		-0.108		1.16906			-4.21595			
448		-0.106		1.16066			-4.17774			
449		-0.104		1.15235			-4.14014			
450		-0.102		1.1441			-4.10312			
451		-0.1		1.13593			-4.06669			
452		-0.098		1.12784			-4.03081			
453		-0.096		1.11981			-3.9955			
454		-0.094		1.11185			-3.96072			
455		-0.092		1.10397			-3.92648			
456		-0.09		1.09615			-3.89277			
457		-0.088		1.0884			-3.85956			
458		-0.086		1.08071			-3.82686			
459		-0.084		1.07309			-3.79466			
460		-0.082		1.06553			-3.76294			
461		-0.08		1.05804			-3.73169			
462		-0.078		1.0506			-3.70092			
463		-0.076		1.04323			-3.6706			
464		-0.074		1.03592			-3.64073			
465		-0.072		1.02867			-3.6113			
466		-0.07		1.02147			-3.58231			
467		-0.068		1.01434			-3.55374			
468		-0.066		1.00726			-3.5256			
469		-0.064		1.00024			-3.49786			
470		-0.062		0.993268			-3.47053			
471		-0.06		0.986354			-3.44359			
472		-0.058		0.979493			-3.41704			
473		-0.056		0.972686			-3.39088			
474		-0.054		0.96593			-3.36509			
475		-0.052		0.959225			-3.33967			
476		-0.05		0.952571			-3.31462			
477		-0.048		0.945966			-3.28992			
478		-0.046		0.939411			-3.26557			
479		-0.044		0.932904			-3.24157			
480		-0.042		0.926444			-3.21791			
481		-0.04		0.920032			-3.19458			
482		-0.038		0.913666			-3.17158			
483		-0.036		0.907345			-3.1489			
484		-0.034		0.90107			-3.12654			
485		-0.032		0.894839			-3.1045			
486		-0.03		0.888652			-3.08275			
487		-0.028		0.882508			-3.06132			
488		-0.026		0.876406			-3.04017			
489		-0.024		0.870347			-3.01932			
490		-0.022		0.864329			-2.99876			
491		-0.02		0.858352			-2.97848			
492		-0.018		0.852415			-2.95848			
493		-0.016		0.846517			-2.93876			
494		-0.014		0.840659			-2.9193			
495		-0.012		0.83484			-2.90011			
496		-0.01		0.829059			-2.88118			
497		-0.008		0.823315			-2.86251			
498		-0.006		0.817609			-2.84409			
499		-0.004		0.811939			-2.82593			
500		-0.002		0.806305			-2.80801			
501		8.74301e-16		0.800706			-2.79033			
502		0.002		0.795143			-2.77289			
503		0.004		0.789615			-2.75568			
504		0.006		0.78412			-2.73871			
505		0.008		0.77866			-2.72196			
506		0.01		0.773232			-2.70544			
507		0.012		0.767838			-2.68915			
508		0.014		0.762476			-2.67307			
509		0.016		0.757145			-2.6572			
510		0.018		0.751847			-2.64155			
511		0.02		0.746579			-2.62611			
512		0.022		0.741342			-2.61087			
513		0.024		0.736135			-2.59584			
514		0.026		0.730959			-2.58101			
515		0.028		0.725811			-2.56637			
516		0.03		0.720693			-2.55193			
517		0.032		0.715603			-2.53768			
518		0.034		0.710542			-2.52363			
519		0.036		0.705509			-2.50975			
520		0.038		0.700503			-2.49607			
521		0.04		0.695524			-2.48256			
522		0.042		0.690573			-2.46924			
523		0.044		0.685647			-2.45609			
524		0.046		0.680748			-2.44312			
525		0.048		0.675875			-2.43032			
526		0.05		0.671027			-2.41769			
527		0.052		0.666204			-2.40523			
528		0.054		0.661406			-2.39294			
529		0.056		0.656632			-2.38081			
530		0.058		0.651882			-2.36884			
531		0.06		0.647157			-2.35703			
532		0.062		0.642454			-2.34538			
533		0.064		0.637775			-2.33388			
534		0.066		0.633118			-2.32254			
535		0.068		0.628485			-2.31135			
536		0.07		0.623873			-2.30031			
537		0.072		0.619283			-2.28942			
538		0.074		0.614715			-2.27868			
539		0.076		0.610168			-2.26808			
540		0.078		0.605643			-2.25763			
541		0.08		0.601138			-2.24731			
542		0.082		0.596653			-2.23714			
543		0.084		0.592189			-2.2271			
544		0.086		0.587745			-2.2172			
545		0.088		0.58332			-2.20744			
546		0.09		0.578915			-2.19781			
547		0.092		0.574529			-2.18831			
548		0.094		0.570162			-2.17894			
549		0.096		0.565813			-2.1697			
550		0.098		0.561483			-2.16059			
551		0.1		0.557171			-2.1516			
552		0.102		0.552876			-2.14274			
553		0.104		0.5486			-2.13401			
554		0.106		0.54434			-2.12539			
555		0.108		0.540098			-2.1169			
556		0.11		0.535873			-2.10853			
557		0.112		0.531664			-2.10027			
558		0.114		0.527471			-2.09213			
559		0.116		0.523295			-2.08411			
560		0.118		0.519135			-2.07621			
561		0.12		0.51499			-2.06841			
562		0.122		0.510861			-2.06074			
563		0.124		0.506747			-2.05317			
564		0.126		0.502648			-2.04571			
565		0.128		0.498564			-2.03836			
566		0.13		0.494495			-2.03112			
567		0.132		0.49044			-2.02399			
568		0.134		0.486399			-2.01697			
569		0.136		0.482372			-2.01005			
570		0.138		0.478359			-2.00323			
571		0.14		0.474359			-1.99652			
572		0.142		0.470373			-1.98991			
573		0.144		0.466399			-1.9834			
574		0.146		0.462439			-1.97699			
575		0.148		0.458491			-1.97069			
576		0.15		0.454556			-1.96448			
577		0.152		0.450633			-1.95837			
578		0.154		0.446722			-1.95236			
579		0.156		0.442824			-1.94644			
580		0.158		0.438937			-1.94062			
581		0.16		0.435061			-1.9349			
582		0.162		0.431197			-1.92927			
583		0.164		0.427344			-1.92374			
584		0.166		0.423502			-1.91829			
585		0.168		0.419671			-1.91294			
586		0.17		0.41585			-1.90768			
587		0.172		0.41204			-1.90252			
588		0.174		0.40824			-1.89744			
589		0.176		0.40445			-1.89245			
590		0.178		0.40067			-1.88755			
591		0.18		0.3969			-1.88274			
592		0.182		0.393139			-1.87802			
593		0.184		0.389388			-1.87338			
594		0.186		0.385646			-1.86883			
595		0.188		0.381912			-1.86437			
596		0.19		0.378188			-1.85999			
597		0.192		0.374472			-1.8557			
598		0.194		0.370765			-1.8515			
599		0.196		0.367066			-1.84737			
600		0.198		0.363376			-1.84333			
601		0.2		0.359693			-1.83938			
602		0.202		0.356018			-1.8355			
603		0.204		0.352351			-1.83171			
604		0.206		0.348691			-1.828			
605		0.208		0.345039			-1.82437			
606		0.21		0.341394			-1.82082			
607		0.212		0.337755			-1.81735			
608		0.214		0.334124			-1.81397			
609		0.216		0.3305			-1.81066			
610		0.218		0.326881			-1.80743			
611		0.22		0.32327			-1.80428			
612		0.222		0.319664			-1.80121			
613		0.224		0.316065			-1.79822			
614		0.226		0.312471			-1.7953			
615		0.228		0.308884			-1.79247			
616		0.23		0.305301			-1.78971			
617		0.232		0.301725			-1.78703			
618		0.234		0.298153			-1.78442			
619		0.236		0.294587			-1.78189			
620		0.238		0.291026			-1.77944			
621		0.24		0.287469			-1.77706			
622		0.242		0.283917			-1.77476			
623		0.244		0.28037			-1.77254			
624		0.246		0.276827			-1.77039			
625		0.248		0.273288			-1.76831			
626		0.25		0.269754			-1.76631			
627		0.252		0.266223			-1.76439			
628		0.254		0.262696			-1.76254			
629		0.256		0.259173			-1.76077			
630		0.258		0.255653			-1.75907			
631		0.26		0.252137			-1.75744			
632		0.262		0.248623			-1.75589			
633		0.264		0.245113			-1.75441			
634		0.266		0.241606			-1.75301			
635		0.268		0.238101			-1.75168			
636		0.27		0.234599			-1.75042			
637		0.272		0.231099			-1.74924			
638		0.274		0.227602			-1.74813			
639		0.276		0.224107			-1.74709			
640		0.278		0.220613			-1.74613			
641		0.28		0.217122			-1.74524			
642		0.282		0.213632			-1.74443			
643		0.284		0.210144			-1.74369			
644		0.286		0.206658			-1.74302			
645		0.288		0.203172			-1.74242			
646		0.29		0.199688			-1.7419			
647		0.292		0.196205			-1.74145			
648		0.294		0.192722			-1.74108			
649		0.296		0.18924			-1.74078			
650		0.298		0.185759			-1.74055			
651		0.3		0.182278			-1.7404			
652		0.302		0.178797			-1.74032			
653		0.304		0.175317			-1.74032			
654		0.306		0.171836			-1.74039			
655		0.308		0.168355			-1.74053			
656		0.31		0.164874			-1.74075			
657		0.312		0.161392			-1.74104			
658		0.314		0.15791			-1.74141			
659		0.316		0.154426			-1.74185			
660		0.318		0.150942			-1.74237			
661		0.32		0.147457			-1.74296			
662		0.322		0.14397			-1.74362			
663		0.324		0.140482			-1.74437			
664		0.326		0.136993			-1.74518			
665		0.328		0.133501			-1.74608			
666		0.33		0.130008			-1.74705			
667		0.332		0.126513			-1.7481			
668		0.334		0.123016			-1.74922			
669		0.336		0.119516			-1.75042			
670		0.338		0.116014			-1.7517			
671		0.34		0.112509			-1.75305			
672		0.342		0.109002			-1.75448			
673		0.344		0.105491			-1.756			
674		0.346		0.101978			-1.75759			
675		0.348		0.098461			-1.75925			
676		0.35		0.0949408			-1.761			
677		0.352		0.091417			-1.76283			
678		0.354		0.0878894			-1.76474			
679		0.356		0.084358			-1.76673			
680		0.358		0.0808224			-1.76879			
681		0.36		0.0772827			-1.77094			
682		0.362		0.0737386			-1.77317			
683		0.364		0.07019			-1.77549			
684		0.366		0.0666366			-1.77788			
685		0.368		0.0630784			-1.78036			
686		0.37		0.0595151			-1.78293			
687		0.372		0.0559466			-1.78557			
688		0.374		0.0523728			-1.7883			
689		0.376		0.0487933			-1.79112			
690		0.378		0.0452082			-1.79402			
691		0.38		0.0416172			-1.79701			
692		0.382		0.0380201			-1.80009			
693		0.384		0.0344168			-1.80325			
694		0.386		0.0308071			-1.8065			
695		0.388		0.0271907			-1.80984			
696		0.39		0.0235677			-1.81326			
697		0.392		0.0199376			-1.81678			
698		0.394		0.0163005			-1.82039			
699		0.396		0.012656			-1.82409			
700		0.398		0.00900404			-1.82788			
701		0.4		0.0053444			-1.83177			
702		0.402		0.0016769			-1.83575			
703		0.404		-0.00199864			-1.83982			
704		0.406		-0.00568243			-1.84398			
705		0.408		-0.00937465			-1.84825			
706		0.41		-0.0130755			-1.85261			
707		0.412		-0.0167851			-1.85706			
708		0.414		-0.0205038			-1.86162			
709		0.416		-0.0242317			-1.86627			
710		0.418		-0.027969			-1.87103			
711		0.42		-0.0317159			-1.87588			
712		0.422		-0.0354726			-1.88084			
713		0.424		-0.0392393			-1.8859			
714		0.426		-0.0430162			-1.89107			
715		0.428		-0.0468036			-1.89633			
716		0.43		-0.0506017			-1.90171			
717		0.432		-0.0544105			-1.90719			
718		0.434		-0.0582305			-1.91278			
719		0.436		-0.0620617			-1.91848			
720		0.438		-0.0659045			-1.92429			
721		0.44		-0.0697589			-1.93021			
722		0.442		-0.0736254			-1.93624			
723		0.444		-0.077504			-1.94238			
724		0.446		-0.081395			-1.94865			
725		0.448		-0.0852986			-1.95502			
726		0.45		-0.0892152			-1.96152			
727		0.452		-0.0931448			-1.96813			
728		0.454		-0.0970878			-1.97486			
729		0.456		-0.101044			-1.98172			
730		0.458		-0.105015			-1.98869			
